player_name_futbin,position,card_id,season,link,player_id,dob,club_name_futbin,club_id_futbin,league,league_id,nation,rating,pac,acceleration,sprint_speed,sho,positioning,finishing,shot_power,long_shots,volleys,penalties,pas,vision,crossing,fk_accuracy,short_passing,long_passing,curve,dri,agility,balance,reactions,ball_control,dribbling,composure,def,interceptions,heading_acc,def_awareness,standing_tackle,sliding_tackle,phy,jumping,stamina,strength,aggression,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,fb_team,club_id,player_id_ustat,player_name_ustat,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,club_name_ustat,npg,npxG,xGChain,xGBuildup
Thomas Delaney,CDM,51873,23,/23/player/51873/thomas-delaney,193283,03-09-1991,TSG Hoffenheim,10029,Bundesliga,19,Denmark,81,72.0,73.0,71.0,71.0,75.0,68.0,78.0,73.0,67.0,60.0,74.0,72.0,68.0,68.0,77.0,79.0,71.0,73.0,72.0,72.0,78.0,75.0,71.0,78.0,82.0,83.0,83.0,84.0,80.0,82.0,81.0,91.0,84.0,77.0,85.0,NULL,NULL,NULL,NULL,NULL,NULL,TSG Hoffenheim,87.0,5230.0,Thomas Delaney,6.0,306.0,0.0,0.0748640969395637,0.0,0.0195038001984357,1.0,1.0,0.0,0.0,M S,Hoffenheim,0.0,0.0748640969395637,0.4395939987152815,0.3452261984348297
Vincenzo Grifo,LM,26903,23,/23/player/26903/vincenzo-grifo,212096,07-04-1993,SC Freiburg,25,Bundesliga,19,Italy,81,74.0,73.0,75.0,75.0,80.0,71.0,81.0,74.0,73.0,84.0,80.0,77.0,88.0,86.0,79.0,75.0,85.0,81.0,81.0,79.0,78.0,83.0,82.0,70.0,40.0,45.0,47.0,48.0,31.0,30.0,63.0,52.0,71.0,65.0,52.0,NULL,NULL,NULL,NULL,NULL,NULL,SC Freiburg,77.0,5266.0,Vincenzo Grifo,33.0,2461.0,15.0,11.618569439277053,5.0,6.470908637158573,66.0,55.0,2.0,0.0,F M S,Freiburg,8.0,5.556354703381658,12.240157168358564,6.598483877256513
Mario Götze,CAM,26894,23,/23/player/26894/mario-gotze,192318,03-06-1992,Frankfurt,1824,Bundesliga,19,Germany,81,67.0,69.0,66.0,74.0,80.0,75.0,75.0,68.0,84.0,78.0,83.0,86.0,80.0,72.0,85.0,81.0,81.0,84.0,78.0,83.0,80.0,88.0,83.0,87.0,55.0,65.0,47.0,64.0,42.0,53.0,67.0,58.0,75.0,67.0,59.0,NULL,NULL,NULL,NULL,NULL,NULL,Frankfurt,35.0,422.0,Mario Götze,32.0,2766.0,3.0,3.3162593068555,1.0,4.618421275168657,26.0,42.0,6.0,0.0,M,Eintracht Frankfurt,3.0,3.3162593068555,20.433497086167336,14.922903863247484
Dayot Upamecano,CB,26881,23,/23/player/26881/dayot-upamecano,229558,27-10-1998,FC Bayern,21,Bundesliga,19,France,81,82.0,74.0,89.0,43.0,47.0,39.0,60.0,40.0,27.0,39.0,61.0,58.0,48.0,28.0,75.0,72.0,32.0,68.0,63.0,67.0,75.0,67.0,69.0,71.0,80.0,76.0,82.0,77.0,83.0,85.0,81.0,87.0,65.0,88.0,83.0,NULL,NULL,NULL,NULL,NULL,NULL,FC Bayern,30.0,5243.0,Dayotchanculle Upamecano,29.0,2341.0,0.0,1.0878540985286236,1.0,0.2807500045746565,7.0,6.0,6.0,1.0,D S,Bayern Munich,0.0,1.0878540985286236,20.613805655390024,20.393855664879084
Edmond Tapsoba,CB,26871,23,/23/player/26871/edmond-tapsoba,247263,02-02-1999,Leverkusen,32,Bundesliga,19,Burkina Faso,81,70.0,74.0,67.0,54.0,34.0,57.0,74.0,30.0,33.0,77.0,65.0,66.0,39.0,32.0,80.0,78.0,54.0,70.0,66.0,64.0,79.0,74.0,66.0,80.0,83.0,83.0,82.0,82.0,86.0,77.0,79.0,78.0,75.0,83.0,74.0,NULL,NULL,NULL,NULL,NULL,NULL,Leverkusen,47.0,8317.0,Edmond Tapsoba,33.0,2874.0,1.0,2.565204307436943,0.0,1.047677090391517,15.0,5.0,5.0,0.0,D M S,Bayer Leverkusen,0.0,1.0496511161327362,13.109413214027882,12.333076603710651
Kerem Demirbay,CM,26866,23,/23/player/26866/kerem-demirbay,211748,03-07-1993,Leverkusen,32,Bundesliga,19,Germany,81,69.0,62.0,75.0,76.0,78.0,75.0,80.0,80.0,59.0,70.0,81.0,85.0,74.0,80.0,81.0,84.0,85.0,82.0,78.0,78.0,80.0,85.0,83.0,78.0,71.0,72.0,48.0,75.0,75.0,71.0,72.0,69.0,79.0,67.0,75.0,NULL,NULL,NULL,NULL,NULL,NULL,Leverkusen,47.0,5273.0,Kerem Demirbay,25.0,1549.0,4.0,2.4878762275911868,3.0,2.874298401176929,31.0,32.0,5.0,0.0,M S,Bayer Leverkusen,4.0,2.4878762275911868,9.032792079262435,5.607281791046262
Robert Andrich,CDM,26864,23,/23/player/26864/robert-andrich,212242,22-09-1994,Leverkusen,32,Bundesliga,19,Germany,81,63.0,59.0,67.0,76.0,72.0,74.0,84.0,81.0,66.0,62.0,76.0,73.0,71.0,80.0,79.0,78.0,78.0,73.0,59.0,61.0,79.0,76.0,74.0,71.0,79.0,80.0,74.0,80.0,79.0,77.0,85.0,81.0,87.0,83.0,88.0,NULL,NULL,NULL,NULL,NULL,NULL,Leverkusen,47.0,7877.0,Robert Andrich,29.0,2414.0,2.0,1.495253399014473,2.0,1.1337046343833208,30.0,18.0,7.0,0.0,M S,Bayer Leverkusen,2.0,1.495253399014473,8.447318887338042,7.092177907004952
Evan Ndicka,CB,26854,23,/23/player/26854/evan-ndicka,236403,20-08-1999,Frankfurt,1824,Bundesliga,19,France,81,80.0,74.0,84.0,51.0,68.0,45.0,65.0,54.0,33.0,33.0,71.0,73.0,68.0,30.0,78.0,76.0,59.0,73.0,54.0,55.0,82.0,78.0,74.0,82.0,81.0,79.0,82.0,82.0,83.0,77.0,79.0,82.0,76.0,81.0,78.0,NULL,NULL,NULL,NULL,NULL,NULL,Frankfurt,35.0,7049.0,Evan Ndicka,30.0,2694.0,1.0,1.5021085226908326,0.0,0.2152720019221305,18.0,3.0,4.0,0.0,D,Eintracht Frankfurt,1.0,1.5021085226908326,8.221431259065866,8.159191533923149
Jonas Hofmann,CAM,26693,23,/23/player/26693/jonas-hofmann,210324,14-07-1992,M'gladbach,23,Bundesliga,19,Germany,81,73.0,75.0,72.0,76.0,82.0,79.0,74.0,74.0,64.0,71.0,80.0,81.0,80.0,71.0,81.0,81.0,77.0,80.0,79.0,78.0,83.0,80.0,79.0,81.0,64.0,75.0,48.0,70.0,57.0,57.0,72.0,61.0,86.0,66.0,70.0,NULL,NULL,NULL,NULL,NULL,NULL,M'gladbach,50.0,320.0,Jonas Hofmann,31.0,2703.0,12.0,7.324288273230195,9.0,11.074682033620777,45.0,99.0,2.0,0.0,M S,Borussia M.Gladbach,12.0,6.566511252894998,18.388078302145004,7.284908747300506
Joško Gvardiol,CB,26456,23,/23/player/26456/josko-gvardiol,251517,23-01-2002,RB Leipzig,112172,Bundesliga,19,Croatia,81,82.0,80.0,84.0,54.0,58.0,42.0,76.0,56.0,54.0,61.0,69.0,65.0,61.0,59.0,76.0,74.0,59.0,74.0,68.0,65.0,77.0,76.0,75.0,75.0,80.0,80.0,77.0,77.0,83.0,83.0,83.0,84.0,79.0,84.0,85.0,NULL,NULL,NULL,NULL,NULL,NULL,RB Leipzig,64.0,9790.0,Josko Gvardiol,30.0,2167.0,1.0,1.7560912743210793,0.0,0.6161073902621865,13.0,12.0,2.0,0.0,D S,RasenBallsport Leipzig,1.0,1.7560912743210793,9.578041969798504,9.14376179408282
Emil Forsberg,CAM,26454,23,/23/player/26454/emil-forsberg,208448,23-10-1991,RB Leipzig,112172,Bundesliga,19,Sweden,81,71.0,72.0,71.0,73.0,77.0,74.0,71.0,72.0,65.0,76.0,83.0,85.0,82.0,75.0,86.0,79.0,79.0,83.0,78.0,82.0,83.0,85.0,84.0,80.0,35.0,44.0,44.0,38.0,27.0,20.0,62.0,53.0,69.0,59.0,61.0,NULL,NULL,NULL,NULL,NULL,NULL,RB Leipzig,64.0,5249.0,Emil Forsberg,30.0,1479.0,6.0,4.590440109372139,4.0,2.74373023211956,23.0,19.0,2.0,0.0,F M S,RasenBallsport Leipzig,4.0,3.074887111783028,7.481600746512413,2.4226518739014864
Jamal Musiala,CM,26398,23,/23/player/26398/jamal-musiala,256790,26-02-2003,FC Bayern,21,Bundesliga,19,Germany,81,75.0,79.0,72.0,73.0,76.0,76.0,71.0,73.0,63.0,51.0,75.0,78.0,66.0,48.0,83.0,75.0,64.0,87.0,91.0,92.0,82.0,86.0,88.0,82.0,63.0,65.0,49.0,64.0,63.0,69.0,60.0,55.0,77.0,53.0,59.0,NULL,NULL,NULL,NULL,NULL,NULL,FC Bayern,30.0,8418.0,Jamal Musiala,33.0,2234.0,12.0,9.34594888612628,10.0,7.170549068599939,66.0,52.0,1.0,0.0,M S,Bayern Munich,12.0,9.34594888612628,27.62527047097683,15.357557548210025
David Raum,LWB,26327,23,/23/player/26327/david-raum,236703,22-04-1998,RB Leipzig,112172,Bundesliga,19,Germany,81,87.0,86.0,87.0,59.0,59.0,57.0,64.0,65.0,52.0,49.0,77.0,78.0,89.0,63.0,73.0,71.0,81.0,78.0,77.0,77.0,78.0,77.0,79.0,75.0,71.0,74.0,59.0,69.0,74.0,73.0,77.0,63.0,87.0,76.0,69.0,NULL,NULL,NULL,NULL,NULL,NULL,RB Leipzig,64.0,9724.0,David Raum,28.0,1686.0,1.0,0.6448879111558199,2.0,5.142054616473615,14.0,35.0,5.0,0.0,D M S,RasenBallsport Leipzig,1.0,0.6448879111558199,8.364078218117356,6.27494917716831
Jonathan Tah,CB,26844,23,/23/player/26844/jonathan-tah,213331,11-02-1996,Leverkusen,32,Bundesliga,19,Germany,82,67.0,59.0,73.0,37.0,33.0,32.0,60.0,26.0,33.0,38.0,59.0,56.0,35.0,27.0,78.0,68.0,37.0,61.0,48.0,40.0,77.0,66.0,60.0,74.0,83.0,81.0,83.0,83.0,84.0,81.0,85.0,70.0,78.0,92.0,79.0,NULL,NULL,NULL,NULL,NULL,NULL,Leverkusen,47.0,183.0,Jonathan Tah,33.0,2493.0,1.0,1.1917415522038937,0.0,0.6195285189896822,10.0,6.0,6.0,0.0,D S,Bayer Leverkusen,1.0,1.1917415522038937,8.047265270724893,7.760596519336104
Julian Brandt,CAM,26842,23,/23/player/26842/julian-brandt,212194,02-05-1996,Dortmund,22,Bundesliga,19,Germany,82,67.0,66.0,67.0,78.0,80.0,78.0,81.0,79.0,79.0,54.0,82.0,84.0,79.0,65.0,85.0,81.0,77.0,85.0,84.0,83.0,82.0,86.0,86.0,83.0,48.0,58.0,52.0,44.0,45.0,48.0,65.0,62.0,80.0,68.0,39.0,NULL,NULL,NULL,NULL,NULL,NULL,Dortmund,24.0,261.0,Julian Brandt,32.0,2436.0,9.0,5.173838408663869,8.0,8.180333945900202,42.0,72.0,2.0,0.0,F M S,Borussia Dortmund,9.0,5.173838408663869,21.53973208367825,12.517931933514774
Sébastien Haller,ST,26839,23,/23/player/26839/sebastien-haller,205693,22-06-1994,Dortmund,22,Bundesliga,19,Côte d'Ivoire,82,65.0,56.0,73.0,80.0,87.0,83.0,83.0,65.0,83.0,88.0,62.0,72.0,42.0,46.0,76.0,51.0,57.0,74.0,66.0,52.0,82.0,78.0,74.0,82.0,52.0,36.0,86.0,40.0,61.0,56.0,82.0,82.0,73.0,92.0,67.0,NULL,NULL,NULL,NULL,NULL,NULL,Dortmund,24.0,6144.0,Sébastien Haller,19.0,1248.0,9.0,9.811639262363316,3.0,2.9800966046750546,34.0,16.0,1.0,0.0,F S,Borussia Dortmund,9.0,9.053862584754825,11.782302178442478,2.9406321942806244
Andrej Kramarić,CF,26836,23,/23/player/26836/andrej-kramaric,216354,19-06-1991,TSG Hoffenheim,10029,Bundesliga,19,Croatia,82,71.0,75.0,67.0,81.0,82.0,79.0,82.0,80.0,79.0,91.0,79.0,82.0,76.0,78.0,84.0,66.0,79.0,85.0,84.0,86.0,84.0,85.0,85.0,81.0,30.0,21.0,69.0,35.0,20.0,26.0,72.0,72.0,76.0,69.0,73.0,NULL,NULL,NULL,NULL,NULL,NULL,TSG Hoffenheim,87.0,956.0,Andrej Kramaric,32.0,2413.0,12.0,12.65513789653778,3.0,1.6903651049360633,63.0,31.0,3.0,0.0,F M S,Hoffenheim,8.0,8.108478620648384,16.094462648034096,8.000660603865981
Noussair Mazraoui,RB,26817,23,/23/player/26817/noussair-mazraoui,236401,14-11-1997,FC Bayern,21,Bundesliga,19,Morocco,82,84.0,83.0,84.0,66.0,84.0,69.0,68.0,61.0,56.0,44.0,77.0,77.0,79.0,42.0,83.0,76.0,69.0,82.0,86.0,69.0,78.0,84.0,83.0,79.0,76.0,80.0,65.0,75.0,78.0,80.0,74.0,69.0,88.0,70.0,69.0,NULL,NULL,NULL,NULL,NULL,NULL,FC Bayern,30.0,10696.0,Noussair Mazraoui,19.0,1073.0,1.0,0.8621763680130243,4.0,3.82255975715816,8.0,19.0,0.0,0.0,D S,Bayern Munich,1.0,0.8621763680130243,13.49953356012702,9.97263415157795
Matthias Ginter,CB,26815,23,/23/player/26815/matthias-ginter,207862,19-01-1994,SC Freiburg,25,Bundesliga,19,Germany,82,60.0,54.0,64.0,59.0,55.0,55.0,79.0,46.0,53.0,67.0,71.0,72.0,68.0,42.0,78.0,78.0,44.0,66.0,55.0,49.0,85.0,75.0,61.0,76.0,84.0,83.0,82.0,85.0,86.0,78.0,79.0,77.0,75.0,84.0,72.0,NULL,NULL,NULL,NULL,NULL,NULL,SC Freiburg,77.0,315.0,Matthias Ginter,34.0,3060.0,4.0,2.430537860840559,1.0,0.7070831768214703,21.0,13.0,3.0,0.0,D,Freiburg,4.0,2.430537860840559,4.725313579663634,4.177657328546047
Emre Can,CM,26802,23,/23/player/26802/emre-can,208333,12-01-1994,Dortmund,22,Bundesliga,19,Germany,82,80.0,67.0,91.0,78.0,75.0,75.0,85.0,81.0,71.0,68.0,77.0,79.0,64.0,64.0,83.0,83.0,77.0,80.0,72.0,75.0,82.0,79.0,83.0,80.0,82.0,84.0,82.0,79.0,84.0,85.0,87.0,87.0,88.0,86.0,88.0,NULL,NULL,NULL,NULL,NULL,NULL,Dortmund,24.0,604.0,Emre Can,27.0,1890.0,2.0,1.5949499029666183,1.0,1.4878265084698796,17.0,20.0,8.0,0.0,D M S,Borussia Dortmund,1.0,0.8371729273349047,13.2627736274153,11.818389678373933
Guerreiro,LB,26726,23,/23/player/26726/guerreiro,209889,22-12-1993,Dortmund,22,Bundesliga,19,Portugal,82,74.0,83.0,67.0,77.0,79.0,77.0,78.0,80.0,79.0,54.0,86.0,85.0,86.0,82.0,88.0,85.0,85.0,87.0,90.0,90.0,86.0,87.0,87.0,86.0,75.0,83.0,44.0,79.0,75.0,76.0,55.0,52.0,74.0,50.0,45.0,NULL,NULL,NULL,NULL,NULL,NULL,Dortmund,24.0,3455.0,Raphael Guerreiro,27.0,2309.0,4.0,2.9275588197633624,12.0,7.812236609868705,33.0,58.0,4.0,0.0,D M S,Borussia Dortmund,4.0,2.9275588197633624,17.449738286435604,12.848744481801988
Willi Orban,CB,26453,23,/23/player/26453/willi-orban,204638,03-11-1992,RB Leipzig,112172,Bundesliga,19,Hungary,82,57.0,50.0,63.0,36.0,42.0,38.0,37.0,29.0,31.0,41.0,53.0,44.0,39.0,32.0,71.0,58.0,28.0,56.0,48.0,56.0,77.0,58.0,52.0,72.0,84.0,82.0,85.0,85.0,85.0,81.0,81.0,91.0,68.0,85.0,83.0,NULL,NULL,NULL,NULL,NULL,NULL,RB Leipzig,64.0,5257.0,Willi Orban,33.0,2955.0,4.0,3.092478398233652,0.0,0.3703832849860191,27.0,6.0,2.0,0.0,D,RasenBallsport Leipzig,4.0,3.092478398233652,11.60579606704414,11.323103966191413
Dani Olmo,CAM,26452,23,/23/player/26452/dani-olmo,244260,07-05-1998,RB Leipzig,112172,Bundesliga,19,Spain,82,67.0,77.0,58.0,76.0,82.0,74.0,79.0,77.0,76.0,66.0,81.0,83.0,78.0,75.0,84.0,79.0,72.0,86.0,86.0,86.0,83.0,86.0,86.0,82.0,50.0,57.0,43.0,50.0,50.0,44.0,60.0,55.0,80.0,54.0,51.0,NULL,NULL,NULL,NULL,NULL,NULL,RB Leipzig,64.0,8292.0,Dani Olmo,23.0,1294.0,2.0,2.686814596876502,5.0,5.5300625106319785,43.0,37.0,2.0,0.0,F M S,RasenBallsport Leipzig,2.0,2.686814596876502,9.476952152326705,3.719395002350211
André Silva,ST,26450,23,/23/player/26450/andre-silva,228941,06-11-1995,RB Leipzig,112172,Bundesliga,19,Portugal,82,74.0,76.0,73.0,83.0,84.0,84.0,83.0,78.0,84.0,84.0,70.0,74.0,60.0,39.0,79.0,63.0,77.0,82.0,77.0,75.0,85.0,84.0,82.0,84.0,47.0,59.0,85.0,36.0,40.0,34.0,78.0,88.0,79.0,77.0,75.0,NULL,NULL,NULL,NULL,NULL,NULL,RB Leipzig,64.0,6170.0,André Silva,31.0,1750.0,4.0,10.774427261203527,3.0,3.752897428348661,59.0,26.0,3.0,0.0,F S,RasenBallsport Leipzig,4.0,10.774427261203527,15.438766792416573,3.591220688074827
Timo Werner,ST,26449,23,/23/player/26449/timo-werner,212188,06-03-1996,RB Leipzig,112172,Bundesliga,19,Germany,82,90.0,93.0,88.0,80.0,87.0,78.0,85.0,77.0,82.0,78.0,69.0,68.0,69.0,58.0,78.0,55.0,70.0,82.0,79.0,76.0,85.0,83.0,82.0,79.0,35.0,37.0,75.0,39.0,20.0,19.0,69.0,75.0,81.0,64.0,63.0,NULL,NULL,NULL,NULL,NULL,NULL,RB Leipzig,64.0,65.0,Timo Werner,27.0,1965.0,9.0,9.723146203905344,3.0,2.870787415653467,61.0,20.0,2.0,0.0,F M S,RasenBallsport Leipzig,9.0,9.723146203905344,14.621947288513184,3.861814394593239
Florian Wirtz,CAM,26395,23,/23/player/26395/florian-wirtz,256630,03-05-2003,Leverkusen,32,Bundesliga,19,Germany,82,78.0,76.0,79.0,73.0,78.0,78.0,67.0,70.0,68.0,60.0,80.0,85.0,77.0,54.0,82.0,82.0,76.0,86.0,85.0,82.0,80.0,88.0,86.0,80.0,51.0,45.0,39.0,55.0,57.0,44.0,60.0,52.0,79.0,50.0,63.0,NULL,NULL,NULL,NULL,NULL,NULL,Leverkusen,47.0,8397.0,Florian Wirtz,17.0,1089.0,1.0,0.583570022135973,6.0,4.696660354733467,7.0,39.0,4.0,0.0,F M S,Bayer Leverkusen,1.0,0.583570022135973,9.336530420929192,5.08792663551867
Nico Schlotterbeck,CB,26334,23,/23/player/26334/nico-schlotterbeck,247819,01-12-1999,Dortmund,22,Bundesliga,19,Germany,82,76.0,77.0,76.0,56.0,56.0,49.0,75.0,60.0,51.0,38.0,66.0,67.0,48.0,35.0,77.0,79.0,49.0,72.0,68.0,66.0,81.0,71.0,72.0,76.0,84.0,82.0,85.0,83.0,87.0,80.0,78.0,77.0,73.0,81.0,79.0,NULL,NULL,NULL,NULL,NULL,NULL,Dortmund,24.0,7485.0,Nico Schlotterbeck,28.0,2256.0,4.0,2.2176283886656165,5.0,2.331596754491329,18.0,15.0,3.0,0.0,D S,Borussia Dortmund,4.0,2.2176283886656165,11.664632644504309,10.503425013273954
Lukáš Hrádecký,GK,26801,23,/23/player/26801/lukas-hradecky,190941,24-11-1989,Leverkusen,32,Bundesliga,19,Finland,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.0,77.0,69.0,87.0,40.0,44.0,Leverkusen,47.0,281.0,Lukas Hradecky,33.0,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,GK,Bayer Leverkusen,0.0,0.0,3.032255125232041,3.032255125232041
Gregor Kobel,GK,26799,23,/23/player/26799/gregor-kobel,235073,06-12-1997,Dortmund,22,Bundesliga,19,Switzerland,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.0,80.0,74.0,88.0,43.0,51.0,Dortmund,24.0,5288.0,Gregor Kobel,27.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Borussia Dortmund,0.0,0.0,6.736781107261777,6.736781107261777
Oliver Baumann,GK,26796,23,/23/player/26796/oliver-baumann,193698,02-06-1990,TSG Hoffenheim,10029,Bundesliga,19,Germany,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83.0,82.0,79.0,84.0,49.0,51.0,TSG Hoffenheim,87.0,73.0,Oliver Baumann,34.0,3060.0,0.0,0.0,0.0,0.0070306798443198,0.0,1.0,2.0,0.0,GK,Hoffenheim,0.0,0.0,4.148974056355655,4.141943376511335
Angeliño,LWB,26790,23,/23/player/26790/angelino,220651,04-01-1997,TSG Hoffenheim,10029,Bundesliga,19,Spain,83,78.0,85.0,72.0,71.0,79.0,70.0,80.0,69.0,63.0,55.0,82.0,79.0,88.0,76.0,81.0,81.0,83.0,84.0,85.0,85.0,82.0,84.0,84.0,81.0,76.0,80.0,65.0,77.0,74.0,80.0,70.0,72.0,85.0,60.0,77.0,NULL,NULL,NULL,NULL,NULL,NULL,TSG Hoffenheim,87.0,1040.0,Angelino,33.0,2626.0,0.0,0.9366727452725172,8.0,8.13685683440417,20.0,48.0,2.0,0.0,D M S,Hoffenheim,0.0,0.9366727452725172,12.903466511517763,7.878350031562149
Konrad Laimer,CDM,26413,23,/23/player/26413/konrad-laimer,225375,27-05-1997,RB Leipzig,112172,Bundesliga,19,Austria,83,84.0,82.0,85.0,68.0,73.0,69.0,72.0,68.0,60.0,54.0,78.0,78.0,78.0,47.0,83.0,78.0,70.0,79.0,76.0,74.0,80.0,80.0,79.0,81.0,81.0,86.0,69.0,83.0,80.0,75.0,78.0,73.0,90.0,69.0,87.0,NULL,NULL,NULL,NULL,NULL,NULL,RB Leipzig,64.0,6109.0,Konrad Laimer,21.0,1482.0,3.0,3.229747664183378,0.0,2.0900166016072035,20.0,16.0,8.0,0.0,M S,RasenBallsport Leipzig,3.0,3.229747664183378,8.843641895800829,3.87061969190836
Lucas Hernández,CB,26422,23,/23/player/26422/lucas-hernandez,220814,14-02-1996,FC Bayern,21,Bundesliga,19,France,84,77.0,77.0,77.0,54.0,62.0,53.0,62.0,51.0,46.0,42.0,70.0,63.0,78.0,39.0,77.0,63.0,59.0,71.0,70.0,72.0,85.0,76.0,65.0,77.0,84.0,83.0,82.0,85.0,85.0,83.0,80.0,86.0,76.0,78.0,90.0,NULL,NULL,NULL,NULL,NULL,NULL,FC Bayern,30.0,2276.0,Lucas Hernández,7.0,484.0,0.0,0.0,0.0,0.1038269996643066,0.0,1.0,1.0,0.0,D S,Bayern Munich,0.0,0.0,2.4258759170770645,2.4258759170770645
Mats Hummels,CB,26420,23,/23/player/26420/mats-hummels,178603,16-12-1988,Dortmund,22,Bundesliga,19,Germany,84,53.0,45.0,60.0,59.0,57.0,57.0,71.0,49.0,64.0,68.0,76.0,80.0,65.0,53.0,81.0,85.0,66.0,72.0,60.0,62.0,86.0,78.0,69.0,89.0,87.0,87.0,86.0,88.0,86.0,85.0,78.0,70.0,66.0,87.0,71.0,NULL,NULL,NULL,NULL,NULL,NULL,Dortmund,24.0,373.0,Mats Hummels,30.0,2026.0,1.0,1.9146205745637417,0.0,1.3432590467855334,17.0,12.0,5.0,0.0,D S,Borussia Dortmund,1.0,1.9146205745637417,13.291533194482328,11.913589134812357
Koen Casteels,GK,26418,23,/23/player/26418/koen-casteels,192984,25-06-1992,VfL Wolfsburg,175,Bundesliga,19,Belgium,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.0,82.0,79.0,86.0,45.0,46.0,VfL Wolfsburg,94.0,159.0,Koen Casteels,34.0,3060.0,0.0,0.055024329572916,1.0,0.905303120613098,1.0,2.0,0.0,0.0,GK,Wolfsburg,0.0,0.055024329572916,5.858843168243766,5.563377192243934
Leroy Sané,LM,26416,23,/23/player/26416/leroy-sane,222492,11-01-1996,FC Bayern,21,Bundesliga,19,Germany,84,88.0,89.0,88.0,81.0,81.0,80.0,86.0,80.0,84.0,71.0,80.0,81.0,82.0,83.0,82.0,70.0,84.0,85.0,87.0,81.0,82.0,85.0,86.0,82.0,38.0,34.0,72.0,36.0,32.0,35.0,66.0,64.0,70.0,66.0,63.0,NULL,NULL,NULL,NULL,NULL,NULL,FC Bayern,30.0,337.0,Leroy Sané,32.0,1997.0,8.0,9.470278967171907,7.0,5.158201150596142,79.0,35.0,4.0,0.0,M S,Bayern Munich,8.0,9.470278967171907,23.99955504760146,11.749857423827052
Moussa Diaby,RM,26414,23,/23/player/26414/moussa-diaby,241852,07-07-1999,Leverkusen,32,Bundesliga,19,France,84,93.0,95.0,92.0,73.0,79.0,80.0,73.0,64.0,67.0,50.0,75.0,77.0,76.0,42.0,80.0,73.0,71.0,87.0,92.0,93.0,76.0,85.0,88.0,75.0,42.0,48.0,28.0,48.0,35.0,46.0,59.0,62.0,82.0,44.0,67.0,NULL,NULL,NULL,NULL,NULL,NULL,Leverkusen,47.0,6556.0,Moussa Diaby,33.0,2736.0,9.0,10.234066966921093,8.0,8.54252471961081,80.0,58.0,4.0,0.0,F M,Bayer Leverkusen,9.0,9.476291004568338,20.56936350464821,4.606570445932448
Alphonso Davies,LB,26299,23,/23/player/26299/alphonso-davies,234396,02-11-2000,FC Bayern,21,Bundesliga,19,Canada,84,94.0,96.0,93.0,66.0,77.0,64.0,74.0,63.0,59.0,60.0,77.0,77.0,85.0,44.0,82.0,67.0,72.0,85.0,86.0,84.0,84.0,84.0,87.0,78.0,76.0,78.0,72.0,76.0,77.0,71.0,77.0,78.0,81.0,75.0,77.0,NULL,NULL,NULL,NULL,NULL,NULL,FC Bayern,30.0,7345.0,Alphonso Davies,26.0,2054.0,1.0,2.2144710374996066,4.0,3.4712795857340097,19.0,43.0,0.0,0.0,D M S,Bayern Munich,1.0,2.2144710374996066,20.46779531426728,15.926782006397843
Jude Bellingham,CM,26293,23,/23/player/26293/jude-bellingham,252371,29-06-2003,Dortmund,22,Bundesliga,19,England,84,75.0,78.0,73.0,75.0,77.0,77.0,78.0,74.0,71.0,56.0,78.0,84.0,66.0,49.0,84.0,82.0,68.0,84.0,81.0,79.0,84.0,84.0,85.0,79.0,77.0,80.0,67.0,79.0,78.0,76.0,80.0,76.0,89.0,74.0,85.0,NULL,NULL,NULL,NULL,NULL,NULL,Dortmund,24.0,8824.0,Jude Bellingham,31.0,2691.0,8.0,8.504038363695145,4.0,4.233295059762895,65.0,34.0,8.0,0.0,M S,Borussia Dortmund,7.0,7.74626162648201,24.58158692717552,17.165961924940348
